student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,paid,active_purchase,potential_stay
285954,EG,2022-08-15,,,,"(False, False)",False,False
285955,EG,2022-08-15,,,,"(False, False)",False,False
285957,BG,2022-08-15,,,,"(False, False)",False,False
285958,EG,2022-08-15,,,,"(False, False)",False,False
285959,EG,2022-08-15,,,,"(False, False)",False,False
285960,EG,2022-08-15,,,,"(False, False)",False,False
285961,EG,2022-08-15,,,,"(False, False)",False,False
285962,PE,2022-08-15,,,,"(False, False)",False,False
285963,EG,2022-08-15,,,,"(False, False)",False,False
285964,TN,2022-08-15,,,,"(False, False)",False,False
285965,TN,2022-08-15,,,,"(False, False)",False,False
285966,CA,2022-08-15,,,,"(False, False)",False,False
285968,IN,2022-08-15,,,,"(False, False)",False,False
285969,IN,2022-08-15,,,,"(False, False)",False,False
285970,TN,2022-08-15,,,,"(False, False)",False,False
285971,EG,2022-08-15,,,,"(False, False)",False,False
285972,EG,2022-08-15,,,,"(False, False)",False,False
285973,NG,2022-08-15,,,,"(False, False)",False,False
285974,EG,2022-08-15,,,,"(False, False)",False,False
285975,IN,2022-08-15,,,,"(False, False)",False,False
285976,EG,2022-08-15,,,,"(False, False)",False,False
285977,IN,2022-08-15,,,,"(False, False)",False,False
285978,EG,2022-08-15,,,,"(False, False)",False,False
285979,EG,2022-08-15,,,,"(False, False)",False,False
285980,TN,2022-08-15,,,,"(False, False)",False,False
285981,DZ,2022-08-15,,,,"(False, False)",False,False
285982,EG,2022-08-15,,,,"(False, False)",False,False
285983,KW,2022-08-15,,,,"(False, False)",False,False
285984,EG,2022-08-15,,,,"(False, False)",False,False
285985,FR,2022-08-15,,,,"(False, False)",False,False
285986,EG,2022-08-15,,,,"(False, False)",False,False
285987,ZA,2022-08-15,,,,"(False, False)",False,False
285988,EG,2022-08-15,,,,"(False, False)",False,False
285989,EG,2022-08-15,,,,"(False, False)",False,False
285990,IN,2022-08-15,,,,"(False, False)",False,False
285991,EG,2022-08-15,,,,"(False, False)",False,False
285992,EG,2022-08-15,,,,"(False, False)",False,False
285993,EG,2022-08-15,,,,"(False, False)",False,False
285994,EG,2022-08-15,,,,"(False, False)",False,False
285995,EG,2022-08-15,,,,"(False, False)",False,False
285996,YE,2022-08-15,,,,"(False, False)",False,False
285997,IN,2022-08-15,,,,"(False, False)",False,False
285998,EG,2022-08-15,,,,"(False, False)",False,False
285999,IN,2022-08-15,,,,"(False, False)",False,False
286000,IN,2022-08-15,,,,"(False, False)",False,False
286001,PK,2022-08-15,,,,"(False, False)",False,False
286002,IN,2022-08-15,,,,"(False, False)",False,False
286003,LB,2022-08-15,,,,"(False, False)",False,False
286004,US,2022-08-15,,,,"(False, False)",False,False
286005,PK,2022-08-15,,,,"(False, False)",False,False
286006,EG,2022-08-15,,,,"(False, False)",False,False
286007,IN,2022-08-15,,,,"(False, False)",False,False
286008,GH,2022-08-15,,,,"(False, False)",False,False
286009,VN,2022-08-15,,,,"(False, False)",False,False
286010,AE,2022-08-15,,,,"(False, False)",False,False
286011,IN,2022-08-15,,,,"(False, False)",False,False
286012,EG,2022-08-15,,,,"(False, False)",False,False
286013,EG,2022-08-15,,,,"(False, False)",False,False
286014,EG,2022-08-15,,,,"(False, False)",False,False
286015,EG,2022-08-15,,,,"(False, False)",False,False
286016,EG,2022-08-15,,,,"(False, False)",False,False
286017,MA,2022-08-15,,,,"(False, False)",False,False
286018,EG,2022-08-15,,,,"(False, False)",False,False
286019,EG,2022-08-15,,,,"(False, False)",False,False
286020,TN,2022-08-15,,,,"(False, False)",False,False
286021,EG,2022-08-15,,,,"(False, False)",False,False
286022,BD,2022-08-15,,,,"(False, False)",False,False
286023,EG,2022-08-15,,,,"(False, False)",False,False
286024,NG,2022-08-15,,,,"(False, False)",False,False
286025,US,2022-08-15,,,,"(False, False)",False,False
286026,EG,2022-08-15,,,,"(False, False)",False,False
286027,IN,2022-08-15,,,,"(False, False)",False,False
286028,IN,2022-08-15,,,,"(False, False)",False,False
286029,EG,2022-08-15,,,,"(False, False)",False,False
286030,IN,2022-08-15,,,,"(False, False)",False,False
286031,NG,2022-08-15,,,,"(False, False)",False,False
286032,EG,2022-08-15,,,,"(False, False)",False,False
286033,EG,2022-08-15,,,,"(False, False)",False,False
286034,EG,2022-08-15,,,,"(False, False)",False,False
286035,EG,2022-08-15,,,,"(False, False)",False,False
286036,EG,2022-08-15,,,,"(False, False)",False,False
286037,EG,2022-08-15,,,,"(False, False)",False,False
286038,US,2022-08-15,,,,"(False, False)",False,False
286039,TN,2022-08-15,,,,"(False, False)",False,False
286040,EG,2022-08-15,,,,"(False, False)",False,False
286041,DE,2022-08-15,,,,"(False, False)",False,False
286042,EG,2022-08-15,,,,"(False, False)",False,False
286043,IN,2022-08-15,,,,"(False, False)",False,False
286044,IN,2022-08-15,,,,"(False, False)",False,False
286045,SD,2022-08-15,,,,"(False, False)",False,False
286046,DE,2022-08-15,,,,"(False, False)",False,False
286047,IN,2022-08-15,,,,"(False, False)",False,False
286048,BD,2022-08-15,,,,"(False, False)",False,False
286049,AR,2022-08-15,,,,"(False, False)",False,False
286050,DE,2022-08-15,,,,"(False, False)",False,False
286051,AR,2022-08-15,,,,"(False, False)",False,False
286052,EG,2022-08-15,,,,"(False, False)",False,False
286053,PL,2022-08-15,,,,"(False, False)",False,False
286054,KH,2022-08-15,,,,"(False, False)",False,False
286055,US,2022-08-15,,,,"(False, False)",False,False
286056,EG,2022-08-15,,,,"(False, False)",False,False
286057,IN,2022-08-15,,,,"(False, False)",False,False
286058,EG,2022-08-15,,,,"(False, False)",False,False
286059,ES,2022-08-15,,,,"(False, False)",False,False
286060,US,2022-08-15,,,,"(False, False)",False,False
286061,NI,2022-08-15,,,,"(False, False)",False,False
286062,IN,2022-08-15,,,,"(False, False)",False,False
286063,IN,2022-08-15,,,,"(False, False)",False,False
286064,SD,2022-08-15,,,,"(False, False)",False,False
286065,EG,2022-08-15,,,,"(False, False)",False,False
286066,AE,2022-08-15,,,,"(False, False)",False,False
286067,US,2022-08-15,,,,"(False, False)",False,False
286068,IN,2022-08-15,,,,"(False, False)",False,False
286069,BD,2022-08-15,,,,"(False, False)",False,False
286070,EG,2022-08-15,,,,"(False, False)",False,False
286071,IN,2022-08-15,,,,"(False, False)",False,False
286072,IN,2022-08-15,,,,"(False, False)",False,False
286073,IN,2022-08-15,,,,"(False, False)",False,False
286074,AT,2022-08-15,,,,"(False, False)",False,False
286075,TN,2022-08-15,,,,"(False, False)",False,False
286076,EG,2022-08-15,,,,"(False, False)",False,False
286077,US,2022-08-15,,,,"(False, False)",False,False
286078,PK,2022-08-15,,,,"(False, False)",False,False
286079,IN,2022-08-15,,,,"(False, False)",False,False
286080,US,2022-08-15,,,,"(False, False)",False,False
286081,EG,2022-08-15,,,,"(False, False)",False,False
286082,DK,2022-08-15,,,,"(False, False)",False,False
286083,EG,2022-08-15,,,,"(False, False)",False,False
286084,LB,2022-08-15,,,,"(False, False)",False,False
286085,US,2022-08-15,,,,"(False, False)",False,False
286086,EG,2022-08-15,,,,"(False, False)",False,False
286087,ZW,2022-08-15,,,,"(False, False)",False,False
286088,IT,2022-08-15,,,,"(False, False)",False,False
286089,EG,2022-08-15,,,,"(False, False)",False,False
286090,EG,2022-08-15,,,,"(False, False)",False,False
286091,EG,2022-08-15,,,,"(False, False)",False,False
286092,IN,2022-08-15,,,,"(False, False)",False,False
286093,SA,2022-08-15,,,,"(False, False)",False,False
286094,DE,2022-08-15,,,,"(False, False)",False,False
286095,EG,2022-08-15,,,,"(False, False)",False,False
286096,EG,2022-08-15,,,,"(False, False)",False,False
286097,PE,2022-08-15,,,,"(False, False)",False,False
286098,PK,2022-08-15,,,,"(False, False)",False,False
286099,TN,2022-08-15,,,,"(False, False)",False,False
286100,ES,2022-08-15,,,,"(False, False)",False,False
286101,EG,2022-08-15,,,,"(False, False)",False,False
286102,DE,2022-08-15,,,,"(False, False)",False,False
286103,EG,2022-08-15,,,,"(False, False)",False,False
286104,VN,2022-08-15,,,,"(False, False)",False,False
286105,EG,2022-08-15,,,,"(False, False)",False,False
286106,PK,2022-08-15,,,,"(False, False)",False,False
286107,KE,2022-08-15,,,,"(False, False)",False,False
286108,EG,2022-08-15,,,,"(False, False)",False,False
286109,EG,2022-08-15,,,,"(False, False)",False,False
286110,EG,2022-08-15,,,,"(False, False)",False,False
286111,EG,2022-08-15,,,,"(False, False)",False,False
286112,NO,2022-08-15,,,,"(False, False)",False,False
286113,PK,2022-08-15,,,,"(False, False)",False,False
286114,EG,2022-08-15,,,,"(False, False)",False,False
286115,EG,2022-08-15,,,,"(False, False)",False,False
286116,EG,2022-08-15,,,,"(False, False)",False,False
286117,VN,2022-08-15,,,,"(False, False)",False,False
286118,US,2022-08-15,,,,"(False, False)",False,False
286119,NL,2022-08-15,,,,"(False, False)",False,False
286120,EG,2022-08-15,,,,"(False, False)",False,False
286121,LK,2022-08-15,,,,"(False, False)",False,False
286122,NG,2022-08-15,,,,"(False, False)",False,False
286123,EG,2022-08-15,,,,"(False, False)",False,False
286124,IN,2022-08-15,,,,"(False, False)",False,False
286125,EG,2022-08-15,,,,"(False, False)",False,False
286126,DE,2022-08-15,,,,"(False, False)",False,False
286127,IN,2022-08-15,,,,"(False, False)",False,False
286128,EG,2022-08-15,,,,"(False, False)",False,False
286129,EG,2022-08-15,,,,"(False, False)",False,False
286130,IN,2022-08-15,,,,"(False, False)",False,False
286131,US,2022-08-15,,,,"(False, False)",False,False
286132,CA,2022-08-15,,,,"(False, False)",False,False
286133,PT,2022-08-15,,,,"(False, False)",False,False
286134,SA,2022-08-15,,,,"(False, False)",False,False
286135,EG,2022-08-15,,,,"(False, False)",False,False
286136,CA,2022-08-15,,,,"(False, False)",False,False
286137,AE,2022-08-15,,,,"(False, False)",False,False
286138,LB,2022-08-15,,,,"(False, False)",False,False
286139,EG,2022-08-15,,,,"(False, False)",False,False
286140,DZ,2022-08-15,,,,"(False, False)",False,False
286141,TR,2022-08-15,,,,"(False, False)",False,False
286142,EG,2022-08-15,,,,"(False, False)",False,False
286143,NG,2022-08-15,,,,"(False, False)",False,False
286144,CR,2022-08-15,,,,"(False, False)",False,False
286145,TN,2022-08-15,,,,"(False, False)",False,False
286146,LB,2022-08-15,,,,"(False, False)",False,False
286147,EG,2022-08-15,,,,"(False, False)",False,False
286148,EG,2022-08-15,,,,"(False, False)",False,False
286149,BR,2022-08-15,,,,"(False, False)",False,False
286150,NG,2022-08-15,,,,"(False, False)",False,False
286151,ZA,2022-08-15,,,,"(False, False)",False,False
286152,TR,2022-08-15,,,,"(False, False)",False,False
286153,GB,2022-08-15,,,,"(False, False)",False,False
286154,GB,2022-08-15,,,,"(False, False)",False,False
286155,SA,2022-08-15,,,,"(False, False)",False,False
286156,GB,2022-08-15,,,,"(False, False)",False,False
286157,EG,2022-08-15,,,,"(False, False)",False,False
286158,ES,2022-08-15,,,,"(False, False)",False,False
286159,US,2022-08-15,,,,"(False, False)",False,False
286160,SA,2022-08-15,,,,"(False, False)",False,False
286161,CA,2022-08-15,,,,"(False, False)",False,False
286162,GB,2022-08-15,,,,"(False, False)",False,False
286163,GB,2022-08-15,,,,"(False, False)",False,False
286164,TN,2022-08-15,,,,"(False, False)",False,False
286165,MA,2022-08-15,,,,"(False, False)",False,False
286166,IT,2022-08-15,,,,"(False, False)",False,False
286167,SI,2022-08-15,,,,"(False, False)",False,False
286168,EG,2022-08-15,,,,"(False, False)",False,False
286169,FR,2022-08-15,,,,"(False, False)",False,False
286170,EG,2022-08-15,,,,"(False, False)",False,False
286171,TN,2022-08-15,,,,"(False, False)",False,False
286172,EG,2022-08-15,,,,"(False, False)",False,False
286173,EG,2022-08-15,,,,"(False, False)",False,False
286174,EG,2022-08-15,,,,"(False, False)",False,False
286175,GB,2022-08-15,,,,"(False, False)",False,False
286176,EG,2022-08-15,,,,"(False, False)",False,False
286177,EG,2022-08-15,,,,"(False, False)",False,False
286178,EG,2022-08-15,,,,"(False, False)",False,False
286179,DE,2022-08-15,,,,"(False, False)",False,False
286180,EG,2022-08-15,,,,"(False, False)",False,False
286181,EG,2022-08-15,,,,"(False, False)",False,False
286182,EG,2022-08-15,,,,"(False, False)",False,False
286183,EG,2022-08-15,,,,"(False, False)",False,False
286184,PT,2022-08-15,,,,"(False, False)",False,False
286185,US,2022-08-15,,,,"(False, False)",False,False
286188,EG,2022-08-15,,,,"(False, False)",False,False
286189,EG,2022-08-15,,,,"(False, False)",False,False
286190,US,2022-08-15,21795.0,Annual,2022-08-22,"(True, True)",True,True
286191,EG,2022-08-15,,,,"(False, False)",False,False
286192,EG,2022-08-15,,,,"(False, False)",False,False
286193,EG,2022-08-15,,,,"(False, False)",False,False
286194,MA,2022-08-15,,,,"(False, False)",False,False
286195,EG,2022-08-15,,,,"(False, False)",False,False
286196,EG,2022-08-15,,,,"(False, False)",False,False
286197,MY,2022-08-15,,,,"(False, False)",False,False
286198,EG,2022-08-15,,,,"(False, False)",False,False
286199,US,2022-08-15,22381.0,Monthly,2022-09-21,"(True, True)",True,True
286200,EG,2022-08-15,,,,"(False, False)",False,False
286201,PE,2022-08-15,,,,"(False, False)",False,False
286202,EG,2022-08-15,,,,"(False, False)",False,False
286203,CA,2022-08-15,,,,"(False, False)",False,False
286204,PE,2022-08-15,,,,"(False, False)",False,False
286205,PE,2022-08-15,,,,"(False, False)",False,False
286206,PE,2022-08-15,,,,"(False, False)",False,False
286207,PE,2022-08-15,,,,"(False, False)",False,False
286208,PE,2022-08-15,,,,"(False, False)",False,False
286209,MA,2022-08-15,,,,"(False, False)",False,False
286210,PE,2022-08-15,,,,"(False, False)",False,False
286211,PK,2022-08-15,,,,"(False, False)",False,False
286212,PE,2022-08-15,,,,"(False, False)",False,False
286213,PE,2022-08-15,,,,"(False, False)",False,False
286214,PE,2022-08-15,,,,"(False, False)",False,False
286215,DZ,2022-08-15,,,,"(False, False)",False,False
286216,NG,2022-08-15,,,,"(False, False)",False,False
286217,NG,2022-08-15,,,,"(False, False)",False,False
286218,EG,2022-08-15,,,,"(False, False)",False,False
286219,EG,2022-08-15,,,,"(False, False)",False,False
286220,PE,2022-08-15,,,,"(False, False)",False,False
286221,AR,2022-08-16,,,,"(False, False)",False,False
286222,SA,2022-08-16,,,,"(False, False)",False,False
286223,NZ,2022-08-16,,,,"(False, False)",False,False
286224,MY,2022-08-16,,,,"(False, False)",False,False
286225,PE,2022-08-16,,,,"(False, False)",False,False
286226,EG,2022-08-16,,,,"(False, False)",False,False
286227,ZA,2022-08-16,,,,"(False, False)",False,False
286228,LU,2022-08-16,,,,"(False, False)",False,False
286229,SA,2022-08-16,,,,"(False, False)",False,False
286230,DZ,2022-08-16,,,,"(False, False)",False,False
286231,EG,2022-08-16,,,,"(False, False)",False,False
286232,GB,2022-08-16,,,,"(False, False)",False,False
286233,EG,2022-08-16,,,,"(False, False)",False,False
286234,VN,2022-08-16,,,,"(False, False)",False,False
286235,PK,2022-08-16,,,,"(False, False)",False,False
286236,SA,2022-08-16,,,,"(False, False)",False,False
286237,EG,2022-08-16,,,,"(False, False)",False,False
286238,IN,2022-08-16,,,,"(False, False)",False,False
286239,DZ,2022-08-16,,,,"(False, False)",False,False
286240,EG,2022-08-16,,,,"(False, False)",False,False
286241,EG,2022-08-16,,,,"(False, False)",False,False
286242,EG,2022-08-16,,,,"(False, False)",False,False
286243,PH,2022-08-16,,,,"(False, False)",False,False
286244,EG,2022-08-16,,,,"(False, False)",False,False
286245,US,2022-08-16,,,,"(False, False)",False,False
286246,EG,2022-08-16,,,,"(False, False)",False,False
286247,MA,2022-08-16,,,,"(False, False)",False,False
286248,GM,2022-08-16,,,,"(False, False)",False,False
286249,VN,2022-08-16,,,,"(False, False)",False,False
286250,CO,2022-08-16,,,,"(False, False)",False,False
286251,EG,2022-08-16,,,,"(False, False)",False,False
286252,SA,2022-08-16,,,,"(False, False)",False,False
286253,EG,2022-08-16,,,,"(False, False)",False,False
286254,MY,2022-08-16,,,,"(False, False)",False,False
286255,EG,2022-08-16,,,,"(False, False)",False,False
286256,MY,2022-08-16,,,,"(False, False)",False,False
286257,CN,2022-08-16,,,,"(False, False)",False,False
286258,IN,2022-08-16,,,,"(False, False)",False,False
286259,US,2022-08-16,,,,"(False, False)",False,False
286260,PK,2022-08-16,,,,"(False, False)",False,False
286261,TN,2022-08-16,,,,"(False, False)",False,False
286262,US,2022-08-16,,,,"(False, False)",False,False
286263,SG,2022-08-16,,,,"(False, False)",False,False
286264,NZ,2022-08-16,,,,"(False, False)",False,False
286265,EG,2022-08-16,,,,"(False, False)",False,False
286266,VN,2022-08-16,,,,"(False, False)",False,False
286267,CA,2022-08-16,,,,"(False, False)",False,False
286268,GB,2022-08-16,,,,"(False, False)",False,False
286269,ID,2022-08-16,,,,"(False, False)",False,False
286270,EG,2022-08-16,,,,"(False, False)",False,False
286271,EG,2022-08-16,,,,"(False, False)",False,False
286272,IN,2022-08-16,,,,"(False, False)",False,False
286273,NG,2022-08-16,,,,"(False, False)",False,False
286274,IN,2022-08-16,,,,"(False, False)",False,False
286275,MX,2022-08-16,,,,"(False, False)",False,False
286276,YE,2022-08-16,,,,"(False, False)",False,False
286277,GH,2022-08-16,,,,"(False, False)",False,False
286278,LK,2022-08-16,,,,"(False, False)",False,False
286279,EG,2022-08-16,,,,"(False, False)",False,False
286280,IN,2022-08-16,,,,"(False, False)",False,False
286281,SD,2022-08-16,,,,"(False, False)",False,False
286282,IN,2022-08-16,,,,"(False, False)",False,False
286283,EG,2022-08-16,,,,"(False, False)",False,False
286284,PS,2022-08-16,,,,"(False, False)",False,False
286285,TH,2022-08-16,,,,"(False, False)",False,False
286286,ZW,2022-08-16,,,,"(False, False)",False,False
286287,IN,2022-08-16,,,,"(False, False)",False,False
286288,GB,2022-08-16,,,,"(False, False)",False,False
286289,EG,2022-08-16,,,,"(False, False)",False,False
286290,DE,2022-08-16,,,,"(False, False)",False,False
